date,logret
2002-07-31,0.012314036571263731
2002-08-01,0.005678205991804575
2002-08-02,0.010188996592481736
2002-08-05,0.004403614700200453
2002-08-06,-0.008586395412109926
2002-08-07,0.0023928396998140755
2002-08-08,0.0
2002-08-09,0.013999004633623358
2002-08-12,0.0061077185549818225
2002-08-13,0.012220598110337821
2002-08-14,0.0038098653924385495
2002-08-15,-0.0087976062077737
2002-08-16,-0.011222441942594585
2002-08-19,0.0030518556411482933
2002-08-20,0.011073678983624102
2002-08-21,-0.005345778483964558
2002-08-22,-0.008779756140807837
2002-08-23,0.009827294005847254
2002-08-26,0.0009313999047044774
2002-08-27,-0.006301290864414
2002-08-28,0.005020392220029812
2002-08-29,0.00800308040058173
2002-08-30,0.005989432592959254
2002-09-03,0.015257630695957758
2002-09-04,-0.0002280297433872036
2002-09-05,0.005437749153933691
2002-09-06,-0.011819289636794128
2002-09-09,-0.0014882294876885638
2002-09-10,0.004797234843361586
2002-09-11,-0.005255060345835005
2002-09-12,0.0077597189211271456
2002-09-13,0.009164976152475912
2002-09-16,0.0016885136205910811
2002-09-17,0.0019102019415000449
2002-09-18,0.00022380016087808485
2002-09-19,0.0067102332066233394
2002-09-20,-0.0046923336387307835
2002-09-23,0.00891900858597916
2002-09-24,0.006415567841167036
2002-09-25,-0.01220465416179728
2002-09-26,-0.0023456701625428344
2002-09-27,0.007467998067405279
2002-09-30,0.003991008214289327
2002-10-01,-0.012480361028379239
2002-10-02,0.005716904670781009
2002-10-03,-0.0024618796123374587
2002-10-04,0.0031323300749486194
2002-10-07,0.0016748879201062827
2002-10-08,0.00033396411453878727
2002-10-09,0.0051161365543861415
2002-10-10,-0.007906885012663789
2002-10-11,-0.011922944534933144
2002-10-14,-0.0014720512631285487
2002-10-15,-0.02396706551112837
2002-10-16,0.00046388077968551045
2002-10-17,-0.01225578740410338
2002-10-18,0.0025797929014523824
2002-10-21,-0.009769098188237901
2002-10-22,-0.0028436771128945715
2002-10-23,0.0003558121666236147
2002-10-24,0.008737337017899804
2002-10-25,0.003637197936537273
2002-10-28,-0.0014061784576036018
2002-10-29,0.012935605808552353
2002-10-30,-0.0003490139487296595
2002-10-31,0.004507601771960079
2002-11-01,-0.004189325092804896
2002-11-04,-0.004430207629728233
2002-11-05,-0.0038622869362505696
2002-11-06,0.0039798240308153154
2002-11-07,0.024461814396052883
2002-11-08,0.008060313585082746
2002-11-11,0.005412756960666343
2002-11-12,-0.0057515833246770676
2002-11-13,0.0021466608982141366
2002-11-14,-0.02098644081142531
2002-11-15,0.004025831404467439
2002-11-18,0.0044667987432145395
2002-11-19,0.003650456596685725
2002-11-20,-0.009840726786336962
2002-11-21,-0.009706639788749971
2002-11-22,-0.0009293891237756036
2002-11-25,-0.0018612729936169359
2002-11-26,0.01249730190614251
2002-11-27,-0.02279735377645853
2002-11-29,0.006449272803159101
2002-12-02,0.0009279528479591015
2002-12-03,0.0014068348802789288
2002-12-04,0.00514229564720603
2002-12-05,0.002559916214245561
2002-12-06,0.0017422554471480112
2002-12-09,0.005554370633867212
2002-12-10,0.0026514188546484796
2002-12-11,0.006653986241892618
2002-12-12,-0.0009155057893956986
2002-12-13,-0.009775279446552432
2002-12-16,-0.007539506936283136
2002-12-17,0.0
2002-12-18,0.007770983957410937
2002-12-19,0.00885718876586239
2002-12-20,0.0006866136595622407
2002-12-23,0.00022912718139345145
2002-12-24,0.005590871630916983
2002-12-26,0.0019319434220763654
2002-12-27,0.010954572208685232
2002-12-30,0.0023561824442497326
2002-12-31,-0.002525190533282373
2003-01-02,-0.02619572520001201
2003-01-03,0.002315292559821991
2003-01-06,-0.002662865770989953
2003-01-07,0.003587226964500978
2003-01-08,0.004955834241890944
2003-01-09,-0.019384709172831638
2003-01-10,0.0025761541133753063
2003-01-13,0.0016354501449433734
2003-01-14,0.003494446618043323
2003-01-15,0.00487285039322094
2003-01-16,0.0013887402878793864
2003-01-17,0.004957229453575351
2003-01-21,0.00573317702556686
2003-01-22,0.004905911426956067
2003-01-23,-0.004905911426956067
2003-01-24,0.005928264244623449
2003-01-27,-0.003643618745061694
2003-01-28,0.0
2003-01-29,-0.005491374406800809
2003-01-30,0.007428867173001841
2003-01-31,0.00272957182051492
2003-02-03,0.0014571606782278756
2003-02-04,0.004428803532252612
2003-02-05,-0.008647291915139022
2003-02-06,0.008080051391692766
2003-02-07,0.0022651058825498005
2003-02-10,-0.0070368663235891304
2003-02-11,-0.00022770314192310792
2003-02-12,0.003524988611945279
2003-02-13,0.005434664597828043
2003-02-14,-0.008617584000390366
2003-02-18,0.0012514437402124656
2003-02-19,0.0068010142384049566
2003-02-20,0.003382424430982578
2003-02-21,-0.005870656132267005
2003-02-24,0.004745573019991678
2003-02-25,0.004611264446725549
2003-02-26,0.006931173776862032
2003-02-27,0.0016703648198346244
2003-02-28,0.006319819073128841
2003-03-03,0.0012194713488620224
2003-03-04,0.0006643860276263069
2003-03-05,0.0033170123472934243
2003-03-06,-0.0038706367124010654
2003-03-07,0.0034296037656047496
2003-03-10,0.0051763303555070195
2003-03-11,-0.0017589158702051577
2003-03-12,0.003624351211070742
2003-03-13,-0.018592231169411555
2003-03-14,0.004903310104736658
2003-03-17,-0.01207893989656661
