date,logret
2000-01-04,0.015051105081899522
2000-01-05,0.0025188930194840684
2000-01-06,-0.0010649112773642513
2000-01-07,-0.0029100806258045425
2000-01-10,-0.0040883927287383055
2000-01-11,0.006804731224710845
2000-01-12,-0.003980008165953928
2000-01-13,-0.001070507620114708
2000-01-14,-0.01392315853864648
2000-01-18,-0.0006913921950561577
2000-01-19,-0.000593002587055285
2000-01-20,0.00177795384647173
2000-01-21,-0.0032620006189668076
2000-01-24,-0.008052133570087827
2000-01-25,0.002193420620173292
2000-01-26,-0.0029922224599524933
2000-01-27,-0.012160342802726012
2000-01-28,-0.012719581305978443
2000-01-31,-0.0008195882028292981
2000-02-01,-0.0026683102859610883
2000-02-02,0.0037950709685516497
2000-02-03,0.012109026106592369
2000-02-04,-0.012928362489994828
2000-02-07,0.002353785050290623
2000-02-08,0.008042802326642612
2000-02-09,0.0052589117964477634
2000-02-10,-0.004954760123803383
2000-02-11,-0.0018262992089136728
2000-02-14,-0.00652065479037332
2000-02-15,0.005199583514455968
2000-02-16,0.000813173454038741
2000-02-17,0.0021314395280699946
2000-02-18,-0.0013189267878589237
2000-02-22,0.021095709487595652
2000-02-23,-0.004283515041965957
2000-02-24,-0.00862247170840571
2000-02-25,-0.017061447677687115
2000-02-28,-0.009674838742123899
2000-02-29,-0.00269262797316306
2000-03-01,0.005893621981089697
2000-03-02,-0.008385576338858614
2000-03-03,-0.00010396631500760728
2000-03-06,-0.0015607931996351465
2000-03-07,-0.004487822592525864
2000-03-08,0.001672241192362152
2000-03-09,0.011215070820140068
2000-03-10,-0.0025849158786532683
2000-03-13,-0.0011394832123292134
2000-03-14,-0.00041467966590496425
2000-03-15,0.005377469008034003
2000-03-16,0.001442852976274861
2000-03-17,-0.0016491448800492296
2000-03-20,0.0016491448800492296
2000-03-21,-0.0007211662600710537
2000-03-22,-0.00983903126548006
2000-03-23,0.008601534974730554
2000-03-24,0.003399436701464014
2000-03-27,-0.008157410096184547
2000-03-28,-0.003219276885923439
2000-03-29,-0.009405440847152613
2000-03-30,0.007322974455255836
2000-03-31,-0.0020868121095548933
2000-04-03,-0.0014633639070074367
2000-04-04,0.0029245895088280335
2000-04-05,0.006134669616278621
2000-04-06,-0.006969394205647399
2000-04-07,0.0010432969125776792
2000-04-10,-0.00020857232320890123
2000-04-11,0.00031284217367612277
2000-04-12,-0.004179297693213568
2000-04-13,-0.002830932427984094
2000-04-14,0.004191120971461952
2000-04-17,-0.001464895103439487
2000-04-18,-0.007673344004581022
2000-04-19,-0.011461443519006645
2000-04-20,0.0007468658656056143
2000-04-21,0.00031991469214461
2000-04-24,0.001810919269864951
2000-04-25,-0.014040207059343258
2000-04-26,-0.0051942547257959465
2000-04-27,-0.01464507049145064
2000-04-28,0.0006603566165568758
2000-05-01,0.003404912949606681
2000-05-02,-0.005718071440957442
2000-05-03,-0.01971220350628068
2000-05-04,0.0017979553107305563
2000-05-05,0.005151187202286439
2000-05-08,-0.00033513936525490784
2000-05-09,0.008123340725599615
2000-05-10,0.008167815827561112
2000-05-11,-0.008389496165423033
2000-05-12,0.00651899993870024
2000-05-15,0.006367350527877749
2000-05-16,-0.009345348647776405
2000-05-17,-0.014688146561656887
2000-05-18,0.0034689230779776925
2000-05-19,-0.0006704659989677925
2000-05-22,0.01001009359510048
2000-05-23,-0.0004427717583958962
2000-05-24,0.007060929600873983
2000-05-25,-0.0026420094628386154
2000-05-26,0.025896344303579497
2000-05-30,0.00042955327120970666
2000-05-31,0.0015019850479510571
2000-06-01,-0.0022538244045631345
2000-06-02,0.013341358031496456
2000-06-05,0.004126335008894505
2000-06-06,0.010398707220898501
2000-06-07,0.003129893008927666
2000-06-08,-0.005431389997206874
2000-06-09,-0.00230680609791499
2000-06-12,0.001887782416946364
2000-06-13,0.007827624374863479
2000-06-14,-0.003019420275131683
2000-06-15,-0.006276171229236113
2000-06-16,0.012305922318718916
2000-06-19,-0.0026984967075675964
2000-06-20,-0.006778272993219411
2000-06-21,-0.010730168173621782
2000-06-22,-0.006046801429796883
2000-06-23,-0.004265308236599437
2000-06-26,0.0025613674622418092
2000-06-27,0.006586659317000185
2000-06-28,0.0
2000-06-29,0.007489881524846323
2000-06-30,0.0031479564295981283
2000-07-03,-0.001992554799042298
2000-07-05,0.00230680609791499
2000-07-06,-0.002201835751941328
2000-07-07,-0.004523704521483249
2000-07-10,0.003893717100395204
2000-07-11,-0.002523926042738829
2000-07-12,-0.010159892664401565
2000-07-13,-0.006616886468833114
2000-07-14,0.003740719372933632
2000-07-17,-0.002456610047204627
2000-07-18,-0.003106091502760533
2000-07-19,-0.009160040340076253
2000-07-20,0.00593665729768976
2000-07-21,0.005473584902655856
2000-07-24,-0.00310875525063313
2000-07-25,0.008233139262291106
2000-07-26,0.002339928742606634
2000-07-27,-0.00874952231319824
2000-07-28,-0.009151164685851296
2000-07-31,0.002160761428422933
2000-08-01,-0.004109446682949422
2000-08-02,-0.009910236295023703
2000-08-03,-0.010451715144070062
2000-08-04,0.003642991278501026
2000-08-07,0.0033003330286568017
2000-08-08,-0.009490249996000094
2000-08-09,-0.0031093861809352863
2000-08-10,0.009519664541854267
2000-08-11,-0.0034210704888387594
2000-08-14,-0.0009954101358326806
2000-08-15,0.010785928910151316
2000-08-16,0.0008753693523195077
2000-08-17,0.0009838754551525775
2000-08-18,-0.009220701992159477
2000-08-21,-0.00453164632926481
2000-08-22,-0.0068919792589216405
2000-08-23,0.00022306491281438856
2000-08-24,0.006779686985378758
2000-08-25,-0.0004431641995862462
2000-08-28,-0.002440919884962117
2000-08-29,-0.004007129137493251
2000-08-30,-0.004695369162961649
2000-08-31,-0.005167970158442517
2000-09-01,0.012870190520534869
2000-09-05,-0.013095491862030975
2000-09-06,-0.019798120771859093
2000-09-07,0.004357305368955761
2000-09-08,-0.008733679968754654
2000-09-11,-0.004627495532048026
2000-09-12,-0.003252035386377361
2000-09-13,0.005105604035700179
2000-09-14,-0.002665586558334432
2000-09-15,-0.00523591864629927
2000-09-18,-0.005732686071170029
2000-09-19,-0.0010565241341998488
2000-09-20,-0.006126315108084979
2000-09-21,0.01128096569674944
2000-09-22,0.027089432402239932
2000-09-25,-0.006274619867620873
2000-09-26,0.00877348532058933
2000-09-27,-0.001135073901664091
2000-09-28,0.0023821688991861184
2000-09-29,0.0012455416885118892
2000-10-02,-0.00351414520230528
2000-10-03,-0.007408707735211267
2000-10-04,-0.0017175248969329704
2000-10-05,-0.004709675008349595
